RowNumber,Exited,P_hat
8938,0,0.048030283
8939,0,0.1283115
8940,0,0.091433782
8941,0,0.130531802
8942,0,0.100148777
8943,0,0.0978552
8944,0,0.285147752
8945,0,0.161300453
8946,0,0.070693056
8947,0,0.075518878
8948,0,0.171075488
8949,1,0.350042387
8950,0,0.195823988
8951,0,0.082850492
8952,0,0.213768007
8953,1,0.621656082
8954,1,0.084168411
8955,1,0.149930834
8956,1,0.312610926
8957,0,0.060357446
8958,0,0.144324147
8959,0,0.128525348
8960,0,0.179989977
8961,1,0.263360193
8962,0,0.204137885
8963,0,0.080916652
8964,1,0.382428523
8965,0,0.075131616
8966,0,0.577487158
8967,0,0.397420494
8968,0,0.017349627
8969,0,0.17569449
8970,0,0.497594551
8971,0,0.215896623
8972,0,0.179550357
8973,0,0.083506309
8974,0,0.11800066
8975,0,0.280080495
8976,0,0.200114441
8977,0,0.074932336
8978,0,0.191571321
8979,0,0.245046361
8980,0,0.181185754
8981,0,0.184353317
8982,0,0.17045198
8983,0,0.221631233
8984,0,0.297577085
8985,0,0.094088649
8986,0,0.090106248
8987,0,0.09927155
8988,0,0.061438953
8989,0,0.171898931
8990,0,0.327078323
8991,0,0.068540339
8992,1,0.571749607
8993,0,0.496649359
8994,0,0.079702778
8995,0,0.161253897
8996,0,0.070305534
8997,0,0.05225506
8998,0,0.155882233
8999,0,0.438751487
9000,0,0.075337796
9001,0,0.13262006
9002,0,0.048968517
9003,0,0.173827996
9004,0,0.141831173
9005,0,0.097049909
9006,0,0.075528815
9007,0,0.041982459
9008,0,0.027680671
9009,1,0.095391628
9010,0,0.310319152
9011,1,0.776786767
9012,0,0.083840263
9013,0,0.177143143
9014,0,0.247286175
9015,0,0.291858784
9016,0,0.065032248
9017,0,0.035035217
9018,0,0.222275186
9019,0,0.269753817
9020,0,0.046353462
9021,0,0.136195559
9022,0,0.602884229
9023,0,0.017643471
9024,0,0.025209466
9025,1,0.19432224
9026,0,0.032372696
9027,0,0.268070978
9028,0,0.12108185
9029,0,0.425017945
9030,0,0.117600914
9031,1,0.40717247
9032,0,0.148637778
9033,0,0.097909248
9034,0,0.246662236
9035,1,0.406406874
9036,0,0.22689095
9037,0,0.104191052
9038,1,0.403419933
9039,1,0.639939464
9040,0,0.137225266
9041,0,0.243472434
9042,0,0.681903963
9043,0,0.108066266
9044,0,0.320206105
9045,1,0.271581521
9046,1,0.176167843
9047,0,0.093477768
9048,0,0.376377295
9049,0,0.338218311
9050,0,0.058755441
9051,0,0.231700686
9052,0,0.314910225
9053,1,0.605940813
9054,0,0.171560579
9055,0,0.051178976
9056,1,0.175915585
9057,1,0.298431494
9058,0,0.085017462
9059,0,0.244839209
9060,0,0.15463379
9061,1,0.055870008
9062,0,0.125947376
9063,1,0.583086676
9064,0,0.086477961
9065,0,0.430502347
9066,0,0.049341088
9067,0,0.081069341
9068,0,0.339989273
9069,0,0.207998629
9070,1,0.07973225
9071,0,0.109397693
9072,0,0.488314434
9073,0,0.252075454
9074,1,0.563896783
9075,0,0.103166344
9076,1,0.150837332
9077,0,0.061805476
9078,0,0.227415532
9079,1,0.320275326
9080,0,0.049309377
9081,0,0.658874638
9082,0,0.180284924
9083,0,0.232325678
9084,0,0.063721524
9085,1,0.34879946
9086,0,0.104779518
9087,0,0.125945356
9088,0,0.040505961
9089,1,0.186802033
9090,0,0.098087948
9091,0,0.218797077
9092,0,0.130649275
9093,1,0.073695322
9094,0,0.102067504
9095,0,0.385307671
9096,0,0.197398228
9097,0,0.184865287
9098,0,0.170667321
9099,0,0.165050322
9100,0,0.026565818
9101,0,0.040099086
9102,0,0.071347929
9103,0,0.656004803
9104,0,0.122456503
9105,1,0.228141907
9106,0,0.047004504
9107,1,0.51135293
9108,0,0.05178752
9109,0,0.080144537
9110,0,0.097233006
9111,0,0.182564867
9112,0,0.155708805
9113,0,0.396877512
9114,0,0.148755904
9115,0,0.126581074
9116,0,0.424497864
9117,0,0.49377144
9118,0,0.139357279
9119,0,0.016597685
9120,1,0.13448173
9121,0,0.256470809
9122,0,0.270568455
9123,0,0.063683775
9124,0,0.134737321
9125,0,0.175433465
9126,1,0.111594397
9127,1,0.153643769
9128,1,0.196032757
9129,1,0.564243193
9130,1,0.12125283
9131,0,0.213666659
9132,0,0.14830195
9133,0,0.156274456
9134,0,0.068432505
9135,0,0.072465581
9136,1,0.455478567
9137,0,0.064422448
9138,0,0.325918177
9139,1,0.523462088
9140,0,0.046222462
9141,0,0.078398591
9142,0,0.484482625
9143,0,0.238569054
9144,0,0.222941502
9145,0,0.171396678
9146,0,0.275857352
9147,0,0.348827241
9148,0,0.155374935
9149,0,0.117900014
9150,0,0.533001315
9151,0,0.037548658
9152,0,0.274329555
9153,0,0.219516229
9154,1,0.275004148
9155,0,0.14932565
9156,0,0.308492316
9157,1,0.226796141
9158,0,0.070268108
9159,0,0.077455707
9160,0,0.135338798
9161,0,0.017580418
9162,0,0.210926784
9163,1,0.506997967
9164,0,0.161452961
9165,0,0.113337246
9166,0,0.356512779
9167,1,0.203222658
9168,0,0.072824682
9169,0,0.357730156
9170,0,0.28523516
9171,0,0.026756015
9172,0,0.258542033
9173,0,0.074303426
9174,1,0.100824695
9175,0,0.246137858
9176,0,0.303752359
9177,0,0.110141227
9178,0,0.332461217
9179,0,0.221183608
9180,0,0.200242276
9181,0,0.301383032
9182,0,0.256889566
9183,0,0.183376533
9184,0,0.075197228
9185,0,0.49006115
9186,0,0.059226152
9187,0,0.542879236
9188,0,0.078582372
9189,0,0.025796466
9190,0,0.226795442
9191,0,0.310719271
9192,0,0.12355078
9193,0,0.234617149
9194,0,0.146229274
9195,0,0.218474448
9196,1,0.228072212
9197,0,0.172728298
9198,0,0.165027083
9199,0,0.071293718
9200,1,0.113624134
9201,0,0.130649985
9202,0,0.57884245
9203,0,0.129690947
9204,1,0.272416481
9205,0,0.128800973
9206,0,0.053984698
9207,1,0.726613748
9208,1,0.526535298
9209,0,0.121686061
9210,0,0.090456277
9211,1,0.061480167
9212,0,0.228166859
9213,0,0.070672182
9214,0,0.333373237
9215,1,0.083065595
9216,1,0.16730527
9217,0,0.025428327
9218,0,0.031065637
9219,1,0.64973664
9220,0,0.103812409
9221,1,0.471186938
9222,1,0.449443571
9223,0,0.042351966
9224,0,0.573834507
9225,0,0.085711701
9226,0,0.155396877
9227,0,0.034273028
9228,0,0.127118547
9229,0,0.082761734
9230,0,0.172405281
9231,0,0.113371894
9232,0,0.18192312
9233,1,0.193746644
9234,0,0.213546133
9235,1,0.538445111
9236,0,0.113148057
9237,0,0.314676915
9238,1,0.340157409
9239,0,0.370906382
9240,0,0.149287792
9241,0,0.13402549
9242,0,0.042860244
9243,0,0.224616454
9244,0,0.084552811
9245,0,0.273016148
9246,0,0.330508151
9247,0,0.021768089
9248,0,0.091252085
9249,0,0.104134247
9250,0,0.11877838
9251,0,0.102910915
9252,0,0.31869865
9253,0,0.085924404
9254,0,0.09870479
9255,0,0.031932948
9256,1,0.422348483
9257,0,0.298749988
9258,0,0.191028019
9259,0,0.025226446
9260,0,0.28488444
9261,0,0.20418761
9262,0,0.323118223
9263,0,0.405727742
9264,0,0.056637531
9265,0,0.241198257
9266,1,0.300464967
9267,0,0.287435852
9268,0,0.043964733
9269,0,0.029159714
9270,0,0.063846899
9271,0,0.045082757
9272,0,0.204454424
9273,0,0.226878691
9274,0,0.033644504
9275,0,0.064171628
9276,0,0.222434892
9277,1,0.395218609
9278,0,0.028896306
9279,0,0.182502926
9280,0,0.223774798
9281,0,0.182154396
9282,0,0.079865863
9283,0,0.122287326
9284,0,0.114952708
9285,0,0.317009316
9286,0,0.474803381
9287,1,0.124316667
9288,0,0.05363572
9289,0,0.390486243
9290,0,0.07908452
9291,0,0.045187147
9292,0,0.061720054
9293,0,0.818944397
9294,0,0.422526044
9295,0,0.06168052
9296,0,0.315933963
9297,0,0.49289773
9298,0,0.110018048
9299,0,0.166715315
9300,1,0.080967219
9301,0,0.368846849
9302,0,0.357962643
9303,0,0.038283474
9304,0,0.300365886
9305,0,0.147412203
9306,0,0.286308599
9307,0,0.051038699
9308,0,0.082750638
9309,0,0.023719412
9310,0,0.816555379
9311,0,0.096677326
9312,1,0.574007191
9313,0,0.336955475
9314,0,0.455061181
9315,1,0.432474954
9316,0,0.231898672
9317,1,0.521622058
9318,1,0.230667496
9319,0,0.465759841
9320,0,0.044665188
9321,0,0.030751724
9322,1,0.590922809
9323,0,0.155315845
9324,1,0.289008644
9325,0,0.602085758
9326,0,0.094478008
9327,1,0.128871541
9328,0,0.110818979
9329,0,0.399311307
9330,0,0.04060947
9331,0,0.036396838
9332,0,0.041874232
9333,1,0.818496449
9334,0,0.705249001
9335,0,0.018828131
9336,0,0.517309534
9337,0,0.331740548
9338,1,0.391169032
9339,0,0.456519799
9340,0,0.04020035
9341,0,0.184025892
9342,0,0.025984894
9343,0,0.118476961
9344,0,0.508915196
9345,0,0.165113882
9346,0,0.179745001
9347,0,0.061189895
9348,0,0.114414644
9349,0,0.226774152
9350,0,0.227311581
9351,0,0.062946288
9352,0,0.499292663
9353,0,0.191869574
9354,0,0.076933919
9355,0,0.07047415
9356,0,0.231398415
9357,1,0.210990881
9358,1,0.162529774
9359,0,0.037238994
9360,1,0.411252477
9361,0,0.174674348
9362,0,0.227609458
9363,0,0.063264112
9364,0,0.04265711
9365,0,0.445772681
9366,0,0.035293141
9367,0,0.188885355
9368,1,0.312723485
9369,0,0.063406466
9370,0,0.096266329
9371,1,0.166504653
9372,0,0.044877398
9373,0,0.045705676
9374,0,0.196426352
9375,0,0.083267125
9376,1,0.493912795
9377,1,0.382135213
9378,0,0.16390839
9379,0,0.235260006
9380,0,0.036967251
9381,0,0.476734255
9382,0,0.117176803
9383,0,0.117886422
9384,0,0.041006959
9385,1,0.519146715
9386,0,0.185286946
9387,0,0.325727603
9388,0,0.155001608
9389,0,0.053026734
9390,0,0.067450679
9391,0,0.189408119
9392,0,0.21125598
9393,0,0.249482033
9394,1,0.40553291
9395,0,0.191111054
9396,0,0.319774212
9397,0,0.236158462
9398,0,0.238865155
9399,0,0.072932516
9400,0,0.078708277
9401,0,0.203784115
9402,1,0.603246724
9403,0,0.59612436
9404,0,0.199227058
9405,0,0.282383648
9406,1,0.048939537
9407,0,0.037631985
9408,0,0.071857378
9409,0,0.43813837
9410,0,0.037269983
9411,0,0.586606854
9412,1,0.424847066
9413,0,0.086401765
9414,0,0.260246464
9415,1,0.465008165
9416,0,0.52463971
9417,0,0.320613559
9418,0,0.159366353
9419,0,0.044874971
9420,0,0.069326557
9421,0,0.040238146
9422,0,0.157847638
9423,0,0.133635724
9424,0,0.167406487
9425,0,0.097410782
9426,0,0.513082737
9427,1,0.56433708
9428,0,0.229695715
9429,0,0.533708172
9430,0,0.080034665
9431,0,0.046658723
9432,0,0.052957696
9433,0,0.135966475
9434,0,0.05265323
9435,0,0.161468622
9436,0,0.136198507
9437,0,0.123264942
9438,0,0.05795821
9439,1,0.722587712
9440,0,0.077849698
9441,1,0.057598452
9442,0,0.232489361
9443,0,0.058059494
9444,1,0.382480228
9445,0,0.178978529
9446,1,0.161485818
9447,0,0.0474902
9448,1,0.102178799
9449,0,0.273827765
9450,0,0.067898823
9451,0,0.270518626
9452,1,0.125337605
9453,0,0.06757379
9454,0,0.034744978
9455,0,0.12406636
9456,0,0.234308204
9457,0,0.206989874
9458,0,0.039521169
9459,0,0.16685099
9460,0,0.343516474
9461,0,0.037372937
9462,0,0.056996069
9463,0,0.295476985
9464,0,0.019861406
9465,0,0.128825685
9466,0,0.235365256
9467,1,0.345576104
9468,0,0.178777049
9469,0,0.559806717
9470,0,0.050494273
9471,0,0.101407402
9472,0,0.026249197
9473,0,0.802797792
9474,1,0.212993647
9475,0,0.15239692
9476,0,0.230062251
9477,0,0.636263562
9478,1,0.264355778
9479,1,0.713580692
9480,0,0.108840594
9481,0,0.242399521
9482,0,0.170415031
9483,1,0.155851646
9484,0,0.107413257
9485,0,0.085412389
9486,0,0.165872812
9487,0,0.047449012
9488,0,0.052914054
9489,0,0.045218292
9490,1,0.060625958
9491,0,0.564704431
9492,0,0.102688312
9493,1,0.632428915
9494,0,0.114759901
9495,1,0.165809689
9496,0,0.134201906
9497,0,0.129730966
9498,0,0.035135293
9499,0,0.286197506
9500,0,0.249682615
9501,0,0.05335709
9502,0,0.036705591
9503,0,0.034546695
9504,0,0.219809162
9505,0,0.404808688
9506,0,0.035267765
9507,0,0.32723283
9508,0,0.066000893
9509,0,0.029116715
9510,0,0.077571729
9511,0,0.054656796
9512,0,0.138393735
9513,0,0.119086372
9514,1,0.158420657
9515,0,0.034539462
9516,0,0.072858888
9517,0,0.090811431
9518,0,0.132315878
9519,0,0.21670578
9520,0,0.113283199
9521,0,0.15450762
9522,0,0.238457813
9523,0,0.04614545
9524,0,0.22233853
9525,0,0.310986888
9526,1,0.427084698
9527,0,0.036007535
9528,1,0.116920564
9529,0,0.101655644
9530,0,0.109579735
9531,0,0.158534956
9532,0,0.315005747
9533,0,0.027065162
9534,1,0.584783933
9535,0,0.293595812
9536,0,0.079325993
9537,1,0.535182349
9538,0,0.139420809
9539,0,0.072309091
9540,1,0.040504178
9541,1,0.403282347
9542,0,0.073989664
9543,0,0.044460256
9544,0,0.100026545
9545,0,0.417356858
9546,0,0.190850636
9547,0,0.028300178
9548,0,0.06589647
9549,0,0.186395824
9550,0,0.177368151
9551,0,0.123634184
9552,0,0.217729635
9553,0,0.10858271
9554,0,0.131376636
9555,1,0.140014363
9556,1,0.90445727
9557,1,0.255306672
9558,0,0.587043513
9559,1,0.24059464
9560,0,0.122406793
9561,1,0.07697526
9562,0,0.280483278
9563,0,0.051062539
9564,0,0.022722987
9565,0,0.074700202
9566,1,0.094305926
9567,1,0.168771381
9568,0,0.079239926
9569,0,0.107065335
9570,0,0.115659782
9571,0,0.06062509
9572,1,0.244571628
9573,1,0.013107864
9574,0,0.109805998
9575,0,0.137537817
9576,0,0.13410795
9577,0,0.549125677
9578,1,0.685295129
9579,0,0.055377354
9580,0,0.204065881
9581,0,0.172367358
9582,0,0.034427117
9583,0,0.331590687
9584,0,0.151102011
9585,1,0.194138461
9586,0,0.087022836
9587,0,0.027456791
9588,0,0.923302971
9589,0,0.443801069
9590,0,0.485147122
9591,0,0.104402002
9592,0,0.203156659
9593,0,0.307054877
9594,0,0.537542517
9595,0,0.142885247
9596,0,0.226404671
9597,0,0.19188469
9598,0,0.022060521
9599,0,0.185056045
9600,0,0.14648264
9601,1,0.502490126
9602,0,0.214637372
9603,1,0.805602921
9604,0,0.051586365
9605,0,0.041682769
9606,0,0.10827231
9607,0,0.255787959
9608,0,0.027033156
9609,0,0.17929782
9610,0,0.175241885
9611,0,0.063556908
9612,0,0.196497024
9613,0,0.116437274
9614,1,0.095830286
9615,0,0.073754294
9616,1,0.337210015
9617,0,0.149552328
9618,0,0.407589615
9619,0,0.051714859
9620,0,0.123794924
9621,0,0.076443326
9622,0,0.366081868
9623,0,0.126539557
9624,0,0.444816286
9625,1,0.176773019
9626,1,0.333152669
9627,0,0.034502822
9628,0,0.132667748
9629,0,0.025507796
9630,0,0.129790872
9631,0,0.039602742
9632,0,0.288929052
9633,0,0.367634884
9634,0,0.193639497
9635,0,0.060553836
9636,1,0.420264486
9637,1,0.25647911
9638,0,0.075041778
9639,1,0.392138148
9640,0,0.071915487
9641,0,0.18366144
9642,0,0.035231726
9643,0,0.18694071
9644,0,0.113429701
9645,0,0.073045903
9646,0,0.193084322
9647,1,0.679778851
9648,0,0.031453929
9649,0,0.498855302
9650,0,0.08523086
9651,0,0.087285944
9652,0,0.169400544
9653,1,0.267026362
9654,0,0.457493448
9655,0,0.093250385
9656,0,0.310233931
9657,0,0.099393359
9658,0,0.051800229
9659,0,0.078848654
9660,0,0.162498648
9661,0,0.138126824
9662,0,0.215318936
9663,0,0.052288073
9664,0,0.150231225
9665,0,0.207748823
9666,0,0.030378618
9667,0,0.104272058
9668,0,0.055771045
9669,0,0.03762769
9670,0,0.139211248
9671,0,0.138877056
9672,0,0.744314338
9673,0,0.070166208
9674,0,0.456397505
9675,0,0.03053006
9676,0,0.204899315
9677,0,0.076064895
9678,1,0.104428066
9679,0,0.079006872
9680,0,0.039786868
9681,0,0.129985784
9682,0,0.451957584
9683,0,0.459480591
9684,0,0.033644775
9685,0,0.136702043
9686,0,0.300090768
9687,0,0.298682361
9688,0,0.170163108
9689,0,0.392951961
9690,0,0.574401305
9691,1,0.072064468
9692,0,0.086648916
9693,0,0.40646437
9694,1,0.680810367
9695,0,0.081653313
9696,0,0.133812099
9697,0,0.051551674
9698,1,0.56164323
9699,0,0.316650475
9700,0,0.079328237
9701,0,0.106828033
9702,0,0.197783701
9703,0,0.077433429
9704,0,0.268345119
9705,0,0.044408153
9706,0,0.044219338
9707,0,0.137400666
9708,0,0.145188816
9709,0,0.17687735
9710,0,0.359940834
9711,0,0.449427366
9712,0,0.184701331
9713,0,0.034524305
9714,0,0.077290338
9715,0,0.340077169
9716,0,0.157667618
9717,1,0.122373314
9718,0,0.042865377
9719,1,0.556865037
9720,1,0.632502282
9721,0,0.299091887
9722,0,0.128613186
9723,0,0.072968463
9724,0,0.142238884
9725,0,0.098554005
9726,1,0.193138955
9727,0,0.096458358
9728,1,0.159663762
9729,1,0.295700498
9730,0,0.016215261
9731,0,0.161436713
9732,0,0.209507284
9733,0,0.053096534
9734,0,0.255254113
9735,0,0.621217364
9736,1,0.070573786
9737,0,0.614162988
9738,0,0.038962562
9739,1,0.125273562
9740,0,0.094145269
9741,0,0.259540185
9742,0,0.101342925
9743,0,0.079076548
9744,0,0.082657762
9745,1,0.237036197
9746,0,0.039987973
9747,0,0.308799478
9748,1,0.874290461
9749,1,0.145805658
9750,0,0.069429876
9751,1,0.245766367
9752,0,0.275171434
9753,0,0.014128584
9754,0,0.600820956
9755,0,0.091435424
9756,0,0.106642112
9757,1,0.162182358
9758,0,0.067309748
9759,0,0.316133831
9760,0,0.112135866
9761,0,0.13277103
9762,0,0.557348395
9763,0,0.111035943
9764,0,0.107037848
9765,0,0.195276487
9766,0,0.398671263
9767,0,0.334881236
9768,0,0.059674313
9769,1,0.332253353
9770,0,0.258016413
9771,1,0.371233175
9772,0,0.090944584
9773,0,0.085303709
9774,0,0.048091872
9775,0,0.17869452
9776,0,0.14056781
9777,0,0.024442778
9778,0,0.129677097
9779,0,0.251874188
9780,0,0.221523991
9781,0,0.222918307
9782,1,0.232779096
9783,0,0.056869123
9784,0,0.647181673
9785,1,0.156007436
9786,0,0.162162014
9787,0,0.098845403
9788,0,0.051613757
9789,0,0.117685584
9790,0,0.140669426
9791,0,0.097340336
9792,1,0.379372368
9793,0,0.055131293
9794,0,0.53567797
9795,0,0.074600188
9796,0,0.205594289
9797,0,0.044109788
9798,0,0.05446864
9799,0,0.09601857
9800,1,0.319587995
9801,1,0.082019832
9802,0,0.079181636
9803,0,0.21687858
9804,0,0.049566862
9805,0,0.104016117
9806,0,0.053672448
9807,0,0.057746786
9808,0,0.069067042
9809,0,0.297344085
9810,1,0.295230664
9811,0,0.063852022
9812,0,0.160411674
9813,0,0.300180048
9814,0,0.065270917
9815,0,0.12688856
9816,0,0.03816614
9817,0,0.235745955
9818,0,0.046660544
9819,0,0.095953373
9820,1,0.585681478
9821,0,0.591412236
9822,0,0.093071137
9823,0,0.148865552
9824,0,0.162555365
9825,0,0.16232988
9826,1,0.206283004
9827,0,0.219997907
9828,0,0.036740607
9829,0,0.060117881
9830,0,0.084472749
9831,0,0.137854488
9832,1,0.365941418
9833,1,0.680129585
9834,0,0.507218289
9835,1,0.209636089
9836,0,0.07961383
9837,0,0.052164325
9838,0,0.072397313
9839,1,0.381436605
9840,0,0.075122171
9841,0,0.021772042
9842,0,0.348237414
9843,0,0.038505424
9844,0,0.063848902
9845,0,0.139681949
9846,0,0.080775141
9847,0,0.029621725
9848,0,0.160369822
9849,0,0.116935034
9850,0,0.060983332
9851,0,0.105780753
9852,0,0.175088448
9853,1,0.274810525
9854,0,0.167001377
9855,0,0.111811535
9856,0,0.029528782
9857,1,0.33479609
9858,0,0.075215132
9859,1,0.403002563
9860,1,0.37568362
9861,0,0.057905862
9862,0,0.056431567
9863,0,0.020756173
9864,1,0.265641056
9865,0,0.109095213
9866,0,0.271109235
9867,0,0.053527481
9868,0,0.030826577
9869,0,0.37794975
9870,0,0.143243964
9871,0,0.095003363
9872,0,0.090719547
9873,0,0.051235174
9874,0,0.155442466
9875,0,0.189200418
9876,0,0.056914654
9877,0,0.173550806
9878,1,0.36190032
9879,0,0.15470171
9880,1,0.73669854
9881,0,0.426639685
9882,0,0.240634323
9883,1,0.158168443
9884,0,0.238457483
9885,1,0.162526366
9886,0,0.051527972
9887,0,0.119691458
9888,0,0.027323187
9889,0,0.10048855
9890,0,0.058615875
9891,0,0.18674029
9892,0,0.238627557
9893,0,0.090641473
9894,0,0.291541894
9895,0,0.621492441
9896,1,0.47820793
9897,0,0.133191219
9898,0,0.309105403
9899,1,0.153460068
9900,0,0.065216073
9901,0,0.14461541
9902,0,0.522651316
9903,0,0.098144441
9904,0,0.068891147
9905,0,0.097707207
9906,1,0.400126538
9907,0,0.131473931
9908,0,0.116607648
9909,0,0.450314784
9910,0,0.25840738
9911,1,0.219373566
9912,0,0.275024936
9913,0,0.09052005
9914,0,0.181474897
9915,0,0.24781521
9916,0,0.06627416
9917,0,0.165640548
9918,1,0.333856801
9919,0,0.134990975
9920,0,0.064290536
9921,1,0.243208044
9922,0,0.301789015
9923,0,0.166031572
9924,0,0.041917659
9925,1,0.41707643
9926,0,0.121508925
9927,0,0.042265199
9928,0,0.177706803
9929,0,0.185018239
